	dateSold	carouselPhotos	has3DModel	propertyType	lotAreaValue	lotAreaUnit	address	detailUrl	variableData	priceChange	zestimate	daysOnZillow	datePriceChanged	longitude	bedrooms	latitude	hasVideo	price	listingStatus	zpid	rentZestimate	contingentListingType	imgSrc	bathrooms	country	currency	livingArea	hasImage	listingSubType.is_FSBA	listingSubType.is_openHouse	unit	estimateDifference	specialInterest
0		[{'url': 'https://photos.zillowstatic.com/fp/8d12e535cc7467ee4d4d26532c7be190-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2baa383fe83e12d7054c370d29ef348f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d3e770dc3b5214aa6698293baf3d74b6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6895b1bea2d08bc6e8ddc889744ac690-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4d90d137d66ef207c079c705da50b85a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d21dbb43f29f3a58c4fc60e097f3e8f4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6698722abb74f133285e9adfa13a62dd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d62ff0a2c984831277e2f2441f37acc8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9d1e43df5953f1abbeed5c75cf54b7f1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/824bc3b05525a28f3ef2736323a36457-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/432d30dc0a186908147435a92debf2fa-p_e.jpg'}]	False	SINGLE_FAMILY	4500.0	sqft	3323 W Belden Ave, Chicago, IL 60647	/homedetails/3323-W-Belden-Ave-Chicago-IL-60647/3687599_zpid/			439900.0	7		-87.71134	3	41.922546	False	449900	FOR_SALE	3687599	3401.0		https://photos.zillowstatic.com/fp/8d12e535cc7467ee4d4d26532c7be190-p_e.jpg	3	USA	USD	1300	True	True			-10000.0	False
1		[{'url': 'https://photos.zillowstatic.com/fp/dbafc40b9bc1f559523875897ea91882-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/71b7b1e32b471d3046245540f2525cc2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/645a74f61dcc52d638e817f9a7285e9e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5303453a82c0b14a171fad1610549a1b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/356909e5b5b143b47cd81fb2ee89b587-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/660366501b220c3188402e367bc9afaf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fed49e4a322dcce42d0a34dd752f9928-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/95bfca44f0b48fe3f88335f0d51dffae-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1cd99e272393f5d88f23c7a9642dba99-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ee5c7b5946b1235765085fcd22120ace-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/26fd5c990f155a04ff0fb689bcfaf489-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0b128adbfa7843c13157d8eea1d9c10c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4fc1e4e0593d16c45ccf2aaecda65ed4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f23d7cfeb84566d976fabf27bfe197b4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4707fce8ef938dab5f3383d7e84ea14a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fe8739572cba906e2ced0828f7d99f62-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b7a26a795a6700281051e1208dbe2b20-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/de55dc4d4018fc881a5311e94e85895b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c75250ac422dece5eff1c34d3b36fc4d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/74ddcf070d1a34494bf5ca28e909128b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/884d81312eb32adf1a59ddb72691c009-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/65a4901661fd7c1bcc11e299d6720097-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6371a885a92bbc1e51cff8e81668a1c5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/12710ad5e24be94368a48944085c3291-p_e.jpg'}]	False	SINGLE_FAMILY	3125.0	sqft	3817 N Kilpatrick Ave, Chicago, IL 60641	/homedetails/3817-N-Kilpatrick-Ave-Chicago-IL-60641/3665014_zpid/				2		-87.7443	4	41.950394	False	425000	FOR_SALE	3665014			https://photos.zillowstatic.com/fp/dbafc40b9bc1f559523875897ea91882-p_e.jpg	2	USA	USD	0	True	True	True			False
3		[{'url': 'https://photos.zillowstatic.com/fp/05da5c2298c44c904cd284de8baecea4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5cb06d51b1fa6d1d4cf6c30f591a6ffb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/10b4a92182208d1ae1a57749df4064aa-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/79f08700be74dd47ff410a60c785b788-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e6c2478a44789b95203dbc3974142964-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ebf81ed7371e48d49f215ecb1b1e9cfd-p_e.jpg'}]	False	SINGLE_FAMILY	3625.0	sqft	1119 N Avers Ave, Chicago, IL 60651	/homedetails/1119-N-Avers-Ave-Chicago-IL-60651/3794096_zpid/				0		-87.72226	4	41.90148	False	420000	FOR_SALE	3794096			https://photos.zillowstatic.com/fp/05da5c2298c44c904cd284de8baecea4-p_e.jpg	3	USA	USD	1483	True	True				False
5		[{'url': 'https://photos.zillowstatic.com/fp/d5f77b60163bb0df472d547bffc272f8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/08cb22a773e297b279f77e453292fb2c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9a028819a2139b2654c6d8e529039018-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9dc53ad9f589981f863797d8f060d5f0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9a2f8309f10667daed9c2343f70bca8c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/21c5b8cccd2d0b0836f36dd6d66ad083-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e3425a342104ce7c2f3773ba7c18768b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bfde2517f22e5151874ad9916557e6b6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0a0c705bf96dc12c4aed261be728f393-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/71aefa90cbcb5d68a5f8bf6cd0a5130f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8bcb324e96b923e94837d382047c116d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9197f8eca5c24ccfb54fca35a70186fa-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/004ea1df8f636c14a2b9801dc6e84487-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/11e65162af38b35aa7f1ac95e0b49bbe-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4517981cb92c1578b19a655c9ed51fa7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c7d151cbd48f1d6e8c1094b8191058da-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/56661a61d1e6bd49fb40ee1c396a4822-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f1d6ca97aec15812765cc41459743011-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ac6d6e28e8199e0304a37ec42fde9a63-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/17d9caeb0b92ef9d90b543132fef4573-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8d18f3ba77057b3df6c48a5097a120de-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5c106f859dfbe222920f3c7a6894e85e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/85786ab236e80acad9d2f99dc627bbb5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0797816b52eef15ab34dc2049186646d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/15b802f551ed5b6b880e20ec03fb1e1e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ee7527714f32e077669bb58c9b5c5365-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5d7e9b3a99a2a1fb1d6f43c63672212f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/660edcfdf35920dd5605600d6065132d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f2a7347e41408df14d39a701c57fd5b6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/31f6d9ddc364180df55e9a61512f7849-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/70f6a4a0930d04849adbbd704787eb2a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/007b7df5df16d719c1348e6723f11438-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d6adb67358fa04532e56dadce19d122b-p_e.jpg'}]	False	SINGLE_FAMILY	3149.388	sqft	1313 N Artesian Ave, Chicago, IL 60622	/homedetails/1313-N-Artesian-Ave-Chicago-IL-60622/3792830_zpid/				2		-87.687965	3	41.9053	False	400000	FOR_SALE	3792830			https://photos.zillowstatic.com/fp/d5f77b60163bb0df472d547bffc272f8-p_e.jpg	1	USA	USD	1354	True	True				False
6		[{'url': 'https://photos.zillowstatic.com/fp/9637dbfa41a873b5c10d49b77ce4c2f0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6bd76ed29a6a1ab4319d9bea73576c50-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/99583e5add263678b55d8879ca78388f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/db3528a38be903f54eedd1981bdba3c9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/166a8d75f5ca21fd8558703cdb81a28a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bdc93770bb99c1e79531bb15dcab0e60-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/35ebcaf2ca0781a0200922cbeb63f31b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7b0dc0849e3bce9981254c3ce64c0245-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ea64e1962f4ef20914a64f0d58f4254e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/395b29f707e44d6161e9612eb350e313-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9134653a9cafef7adaeea1d20f680bd3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d2a046ffbc946419295383c4a80d597d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d25bc2a37bd80372e0d8e7e971ea3164-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3d69993cda5a88c645f0b1501e3c2594-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6071ab4ce783d1cafdec06cb089e8f1d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/db6b461f346f9f1ed5f5a25ba0694525-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/79285c94a3bb9900db6fe42a93e1b97c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/416b43c54ea6ac773c827b71e8fe426c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f98b98249a299730fd6d49e924a4a0d9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7e3ef4f1dc04b962594b5836001d40d0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/92e8216a4cce24d0714885da3c0cc474-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bdebdcf232dc12130cf7fec71e87a14c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/16c0d0a7e681918d0cbec2ca69b958b1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bdfd91d177853d2b6221df811fbc21c2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e173f13c61c42fab5cf93d87fb713be9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/52087d8f044911dccae35801b6ddbdd3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9a45a57f87f0816a81ca27f656f401fd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3f85f13c3f865ba385cc36463a8e5368-p_e.jpg'}]	False	SINGLE_FAMILY	3125.0	sqft	2736 W Wilcox St, Chicago, IL 60612	/homedetails/2736-W-Wilcox-St-Chicago-IL-60612/158700223_zpid/		-13000.0		8	1735632000000.0	-87.69534	3	41.879528	False	449900	FOR_SALE	158700223			https://photos.zillowstatic.com/fp/9637dbfa41a873b5c10d49b77ce4c2f0-p_e.jpg	4	USA	USD	2755	True	True				True
7		[{'url': 'https://photos.zillowstatic.com/fp/baf1d9dd668bfdb9e142e4e4d0e9a511-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/96feb0769fd5218f169ee502300d0c6d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/369017e2efe607a70a541053c14ca6be-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3c692a43f8c613e8ef4a6bf851e5ca2f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/617e7a2e115b0505e9b20ac8da3c1059-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f5df7664585164c3a32d84e85bf757d4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/46f142c3031e31ac51eea4b20551d8c6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c77a573c238d24bb97289ab24e2bf0db-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d4fc345b77873a313f1417d87380f8c9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1f5809acee67eb00d57a00983ca88ca3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/20a0e5d12577b000672126f52e36cff7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/52d51cff7c220450289a41bd12b6069d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7bfbd352d86a7fe9fd5a9fb6940117a2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d0a067ff00f69413bcc6ccdf3665268e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/352ba22e1c8e03aba8e85f6a2d5d0f86-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/69bee15380b338651132542de5e60486-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2a4947c156a3a697396cb54a6993dec8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/570df881f0ff6e85aae3a97154c41600-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/40a5a96f6a0c7b3716c7c7ac856648f6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/df901353e4044c9ffc891c744efbc9ed-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b38c373bc45e2d85e88c76ecca846b06-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c8bbc0c117cf155de248e975b12406c8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4af373b65bc7ea7042c8d9959f7b533e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7ba155ecb03faa1561bdda75cad48784-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b6709e00b27ecdc55e025e9eb3db87a1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/29021c0e2013a44ecb2d3c72ac8ed949-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/58105403816563fc92d0225aff9e31f7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2e2c505470bd6eed429d726bf2c73c72-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3c57b7734c9fd9030c38ebe4a3ecc47e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/73ec28c956a4f8e56c06e05247ead95b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3d71a420b678d6f6dc25706fd9869e6a-p_e.jpg'}]	True	SINGLE_FAMILY	3125.0	sqft	4116 N Central Ave, Chicago, IL 60634	/homedetails/4116-N-Central-Ave-Chicago-IL-60634/3653270_zpid/			431300.0	35		-87.76742	3	41.955536	False	415000	FOR_SALE	3653270	2329.0		https://photos.zillowstatic.com/fp/baf1d9dd668bfdb9e142e4e4d0e9a511-p_e.jpg	2	USA	USD	0	True	True			16300.0	True
8		[{'url': 'https://photos.zillowstatic.com/fp/660af64c1e407a5c9cc1e8ec978af6c1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e2358c83abf34eddce52fb9227dfc0ee-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/de9a4dff3843cbfcf079796adab420a3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3a109265577201f15bc6f4a7665ede78-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0cc3b123fa9931c172882f7f4baaec7b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/67deaefe569428f2b3d33c5945aada69-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2862931281a34b84169cec3a88a8393f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a47e2892fc9c9d091f027324e531dfb6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d393bebca203a1a4ec56658f1b808e40-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0f022b49c61e06c097ee8b6046e0f918-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8fc2df6a107a1b7f070e93cbbe166695-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b86db538b277557bd12691b551cd613d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6d78077204cfced4faaa6424f5ee6bba-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3d55162aa005440e092b1433a408de27-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/439c1dc12028b6526d70af36b0c9cdc4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bbcbd76782c1bba1eca8c20f3d463f22-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9aa3a859577a911dcf83f4ae4c374ef4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d1fec5add060787e9b5c2425bf2484ce-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9b7b5ef9e0106981d087afed763f7df4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7549f1a1f8b14a0d0825c109c207a5e3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9ddcb3a108dd2ced5ac0c18dda689da9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/69aa643e415d99eb11c1e9e452ef3ae5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cdfe68f92f136b43c61e1b1659e8ff33-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d236beb69a9c8555531e8a20969b1fe2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ae124b7cb7972fdeb79ec060d65cbe48-p_e.jpg'}]	False	SINGLE_FAMILY	6185.52	sqft	9846 S Hamilton Ave, Chicago, IL 60643	/homedetails/9846-S-Hamilton-Ave-Chicago-IL-60643/4125542_zpid/		-40000.0		114	1734163200000.0	-87.676155	5	41.714176	False	425000	FOR_SALE	4125542			https://photos.zillowstatic.com/fp/660af64c1e407a5c9cc1e8ec978af6c1-p_e.jpg	2	USA	USD	2307	True	True				True
9		[{'url': 'https://photos.zillowstatic.com/fp/00e8b1800d5f29c6795a3d759a5c5e3d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/54bcfa10d2ae1e958835c3b941d55917-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e59186f5808ff1a770172aba9284f374-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5840d3f48e64277894c9da92c0f5c185-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b344315c211260fdca0aef0201d70bd9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7add1f0e636b87a2f867389c1356b5a5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5a3aea3d9a413ba43355d51f5f0219b0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/004b083aa1c5e1e5ffce342e4735bf5a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8860b61635e50a3929907990e10d6563-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/57970762545b678ceee74a0dd1fd324a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bec39e3b6049d1d1129ae81c8f435e5d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/24a6d95a749a397203f34ef6416208c1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/56038cfe99fbe49b298cb5813cda79ad-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9409ff3f2de7dcac0b9b37312ccff514-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d59b3f5be19391e63d8fa010198b37fa-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bb62ce5cdc16d37dafc6afb515b82f15-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/425b5bd5cec68d4827542d5c5020d29b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6b26f748799539ac5c52573efddbfff8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5f8e8d8d63712e57abf310c1517df74b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dd3d71600ea3422f0ea7535fe00179b1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/99ada49e77fb13fb1eaab4e2db2f169d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e4f68ba99e12ea2ad7385fde2bd4d3cf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8a36fae4aed4c3e5e06a4f07fc018a36-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/14b906d9c46b858bdbb24d38ee671df0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1b6171cf68ae67f818de85128ff9c2e8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e0b9e394d8ddd474191094c68aceb206-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2e0c9689d9af89e546f46195be30b7b1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e107c2cb379366416e4086c9b78b7048-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fa0eb099366c57125e0f32f371f62e31-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a1902a1703641ea08107f051a470eb46-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/feafa2db21b95e896f8c0ebc00678e00-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3287af172057913dbdeffd377b508f3c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/064c997f0e1d64a5c07febda220e91f1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a62bfca0644b21e5e150f38df091a7f8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/020005266c71c6432dd37b806d1c5e98-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f4b269560096eab14d63bac068829c11-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8a1b01a848dee232dacc36518f985972-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f246f7d7582a70178910463089eea241-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dd33e8ab72cd25a07b2270b5f7c0f225-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ed9b1ac3c09e6d1c23c18fdd7a7526ba-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cd85afe57525866a4d4c556f4beb1d0c-p_e.jpg'}]	False	SINGLE_FAMILY	4477.968	sqft	5939 W Touhy Ave, Chicago, IL 60646	/homedetails/5939-W-Touhy-Ave-Chicago-IL-60646/3553268_zpid/			425300.0	118		-87.77574	3	42.011673	False	429000	FOR_SALE	3553268	2957.0		https://photos.zillowstatic.com/fp/00e8b1800d5f29c6795a3d759a5c5e3d-p_e.jpg	2	USA	USD	1214	True	True			-3700.0	False
